name,tfName,up5kbNum,down1kbNum,tssPos,geneSymbol
NM_001161580,AP-2alpha,0,1,52188706,POC1A
NM_001161566,AP-2alpha,0,1,171178197,TNIK
NM_001161584,AP-2alpha,1,1,103114853,TEX10
NM_001145541,AP-2alpha,1,1,33061560,TCP11L1
NM_182725,AP-2alpha,1,0,35484829,CREM
NM_182724,AP-2alpha,1,0,35484829,CREM
NM_182723,AP-2alpha,1,0,35484829,CREM
NM_182722,AP-2alpha,1,0,35484829,CREM
NM_001139490,AP-2alpha,1,1,239229184,TRAF3IP1
NM_001139468,AP-2alpha,1,1,9431334,TBL1X
NM_001139467,AP-2alpha,1,1,9431334,TBL1X
NM_032996,AP-2alpha,1,1,15851285,CASP9
NM_145858,AP-2alpha,1,0,35014160,CRYZL1
NM_001040060,AP-2alpha,1,0,88896801,SPP1
NM_199320,AP-2alpha,1,1,129730778,PHF17
NM_199298,AP-2alpha,1,1,134123260,THYN1
NM_199297,AP-2alpha,1,1,134123260,THYN1
NM_199294,AP-2alpha,1,0,10490158,APITD1
NM_003470,AP-2alpha,1,0,9057341,USP7
NM_001198682,AP-2alpha,1,1,49243632,NME2
NM_015358,AP-2alpha,1,1,37692486,MORC3
NM_153681,AP-2alpha,1,1,38445103,PIGP
NM_001167985,AP-2alpha,1,1,4900905,INCA1
NM_016201,AP-2alpha,1,1,134093406,AMOTL2
NM_001198895,AP-2alpha,1,1,52017299,ACY1
NM_018963,AP-2alpha,1,1,40685556,BRWD1
NM_033656,AP-2alpha,1,1,40685556,BRWD1
NM_001007246,AP-2alpha,1,1,40685556,BRWD1
NM_001242307,AP-2alpha,1,1,3215033,PITRM1
NM_014901,AP-2alpha,1,2,175964421,RNF44
NM_182503,AP-2alpha,1,1,143771841,ADAT2
NM_015500,AP-2alpha,1,1,43373999,C2CD2
NM_175767,AP-2alpha,1,1,55290821,IL6ST
NM_175744,AP-2alpha,1,1,113250025,RHOC
NM_006280,AP-2alpha,2,1,153060018,SSR4
NM_006279,AP-2alpha,1,1,44173217,ST3GAL3
NM_016127,AP-2alpha,1,1,29940649,TMEM66
NM_016125,AP-2alpha,1,1,58042117,RNFT1
NM_015999,AP-2alpha,1,1,202927485,ADIPOR1
NM_016098,AP-2alpha,0,1,166796486,BRP44L
NM_016096,AP-2alpha,1,1,102217960,ZNF706
NM_015995,AP-2alpha,1,2,31619082,KLF13
NM_016103,AP-2alpha,1,1,133968533,SAR1B
NM_015993,AP-2alpha,1,1,57318584,PLLP
NM_015989,AP-2alpha,1,0,53574430,CSAD
NM_005154,AP-2alpha,1,1,50716578,USP8
NM_002211,AP-2alpha,1,1,33247293,ITGB1
NM_002199,AP-2alpha,0,1,185395726,IRF2
NM_004500,AP-2alpha,1,0,21737638,HNRNPC
NM_001167823,AP-2alpha,1,0,36152953,BLCAP
NM_005049,AP-2alpha,1,1,45527207,PWP2
NM_001193623,AP-2alpha,1,0,51893828,LOC147646
NM_002817,AP-2alpha,1,1,236807,PSMD13
NM_016210,AP-2alpha,2,1,50605223,C3orf18
NM_016208,AP-2alpha,1,1,145653927,VPS28
NM_007155,AP-2alpha,1,0,76026840,ZP3
NM_015533,AP-2alpha,1,1,61100653,DAK
NM_001146335,AP-2alpha,1,1,85306606,SLC6A15
NM_015534,AP-2alpha,1,1,78148343,ZZZ3
NM_001160392,AP-2alpha,0,1,63993726,TRPT1
NM_001160389,AP-2alpha,0,1,63993726,TRPT1
NM_001160407,AP-2alpha,1,0,27053949,TLCD1
NM_001077443,AP-2alpha,1,0,21737638,HNRNPC
NM_012204,AP-2alpha,1,1,135545727,GTF3C4
NM_001193283,AP-2alpha,1,1,156544095,LEKR1
NM_001199633,AP-2alpha,1,0,86955694,SLC28A3
NM_001153663,AP-2alpha,0,1,141294663,SCOC
NM_015847,AP-2alpha,1,0,47808144,MBD1
NM_015846,AP-2alpha,1,0,47808144,MBD1
NM_015845,AP-2alpha,1,0,47808144,MBD1
NM_015844,AP-2alpha,1,0,47808144,MBD1
NM_145159,AP-2alpha,0,1,105635161,JAG2
NM_001345,AP-2alpha,1,0,56324945,DGKA
NM_015508,AP-2alpha,1,1,156392204,TIPARP
NM_001162384,AP-2alpha,1,0,155948336,ARHGEF2
NM_005446,AP-2alpha,1,0,21369463,P2RX6
NM_001104647,AP-2alpha,1,1,140660661,SLC25A36
NM_022044,AP-2alpha,0,1,21996541,SDF2L1
NM_001157,AP-2alpha,2,1,81965328,ANXA11
NM_019601,AP-2alpha,1,0,24577443,SUSD2
NM_001100164,AP-2alpha,0,1,143999101,PHACTR2
NM_001145468,AP-2alpha,0,1,24666785,SPECC1L
NM_002539,AP-2alpha,2,1,10588453,ODC1
NM_025262,AP-2alpha,1,0,31648150,LY6G5C
NM_025259,AP-2alpha,1,0,31707724,MSH5
NM_001128853,AP-2alpha,1,1,100472700,SRRT
NM_005242,AP-2alpha,1,0,76114832,F2RL1
NM_022748,AP-2alpha,3,1,47621742,TNS3
NM_001040715,AP-2alpha,1,1,67217883,KIAA0895L
NM_001068,AP-2alpha,1,1,25705788,TOP2B
NM_001122821,AP-2alpha,0,1,131445933,SET
NM_012297,AP-2alpha,0,1,76598343,G3BP2
NM_001164387,AP-2alpha,1,1,130970929,RAPGEF6
NM_001164386,AP-2alpha,1,1,130970929,RAPGEF6
NM_001198897,AP-2alpha,1,1,52017299,ACY1
NM_198595,AP-2alpha,1,0,7941653,AFAP1
NM_005157,AP-2alpha,1,0,133710830,ABL1
NM_005155,AP-2alpha,1,1,32121775,PPT2
NM_001172896,AP-2alpha,1,1,116166346,CAV1
NM_001172895,AP-2alpha,1,1,116165062,CAV1
NM_138387,AP-2alpha,1,1,42148097,G6PC3
NM_138414,AP-2alpha,0,1,28565248,CCDC101
NM_001040194,AP-2alpha,1,1,11796141,AGTRAP
NM_001130528,AP-2alpha,1,0,49198226,SPAG9
NM_012289,AP-2alpha,1,1,10613481,KEAP1
NM_012288,AP-2alpha,1,0,52441862,TRAM2
NM_001135654,AP-2alpha,1,1,40042521,PABPC4
NM_001184721,AP-2alpha,1,1,148709194,GYG1
NM_199227,AP-2alpha,1,1,172864803,METAP1D
NM_017423,AP-2alpha,0,1,174089903,GALNT7
NM_001199298,AP-2alpha,1,1,176433795,UIMC1
NM_012308,AP-2alpha,0,1,66886739,KDM2A
NM_004939,AP-2alpha,0,1,15731769,DDX1
NM_004938,AP-2alpha,0,1,90112755,DAPK1
NM_005037,AP-2alpha,1,1,12329348,PPARG
NM_173566,AP-2alpha,1,0,32146120,PRR14L
NM_001039650,AP-2alpha,1,1,20437776,ZMYM5
NM_001904,AP-2alpha,1,1,41240941,CTNNB1
NM_002569,AP-2alpha,0,1,91411884,FURIN
NM_002570,AP-2alpha,1,1,102030187,PCSK6
NM_001162383,AP-2alpha,1,0,155948336,ARHGEF2
NM_006189,AP-2alpha,1,1,76777991,OMP
NM_005079,AP-2alpha,1,1,81083836,TPD52
NM_152912,AP-2alpha,1,1,28024739,MTIF3
NM_152910,AP-2alpha,1,1,42622842,DGKH
NM_024955,AP-2alpha,1,1,36903090,FOXRED2
NM_001102371,AP-2alpha,1,1,36903148,FOXRED2
NM_000086,AP-2alpha,0,1,28503403,CLN3
NM_024718,AP-2alpha,0,1,139702373,C9orf86
NM_001166695,AP-2alpha,1,1,36608430,SLC1A3
NM_001145448,AP-2alpha,0,1,3285456,ZNF200
NM_001777,AP-2alpha,1,1,107809935,CD47
NM_020923,AP-2alpha,1,1,207139522,ZDBF2
NM_004413,AP-2alpha,1,0,89686999,DPEP1
NM_001077497,AP-2alpha,1,1,30524485,PRR3
NM_017892,AP-2alpha,1,1,153573975,PRPF40A
NM_001171796,AP-2alpha,1,1,93978372,C8orf83
NM_014264,AP-2alpha,1,1,128802015,PLK4
NM_025045,AP-2alpha,2,0,38506676,BAIAP2L2
NM_001172087,AP-2alpha,0,1,77913280,PEX2
NM_001172086,AP-2alpha,0,1,77913280,PEX2
NM_001171976,AP-2alpha,0,1,175969511,CDHR2
NM_001178,AP-2alpha,1,1,13299324,ARNTL
NM_022769,AP-2alpha,1,1,91073197,CRTC3
NM_022768,AP-2alpha,2,1,110881944,RBM15
NM_000694,AP-2alpha,1,1,67777789,ALDH3B1
NM_001193427,AP-2alpha,0,1,14920864,SUV39H2
NM_001193425,AP-2alpha,0,1,14920864,SUV39H2
NM_001193417,AP-2alpha,1,2,41192650,DDX3X
NM_001193416,AP-2alpha,1,2,41192650,DDX3X
NM_014293,AP-2alpha,0,1,39240017,NPTXR
NM_001614,AP-2alpha,2,1,79479892,ACTG1
NM_020648,AP-2alpha,1,1,9334764,TWSG1
NM_153690,AP-2alpha,1,0,194406621,FAM43A
NM_153687,AP-2alpha,1,0,99038589,IKBIP
NM_153682,AP-2alpha,1,1,38445458,PIGP
NM_001143678,AP-2alpha,1,1,134497070,SGK1
NM_017798,AP-2alpha,1,2,61847538,YTHDF1
NM_015336,AP-2alpha,1,1,77157853,ZDHHC17
NM_004454,AP-2alpha,0,1,185826901,ETV5
NM_021976,AP-2alpha,1,1,33168432,RXRB
NM_014963,AP-2alpha,0,1,1174282,SBNO2
NM_001134493,AP-2alpha,1,0,41755180,TOMM6
NM_133330,AP-2alpha,1,1,1873122,WHSC1
NM_001769,AP-2alpha,1,0,6309481,CD9
NM_032311,AP-2alpha,0,1,43010962,POLDIP3
NM_178136,AP-2alpha,0,1,43010962,POLDIP3
NM_001171747,AP-2alpha,1,1,111805181,C3orf52
NM_003463,AP-2alpha,1,1,64281919,PTP4A1
NM_003461,AP-2alpha,1,1,143078359,ZYX
NM_000874,AP-2alpha,1,1,34602230,IFNAR2
NM_017987,AP-2alpha,1,1,70166946,RUFY2
NM_005880,AP-2alpha,1,1,47007625,DNAJA2
NM_001099456,AP-2alpha,1,0,2069520,NPW
NM_001042588,AP-2alpha,0,1,75918719,SNUPN
NM_173688,AP-2alpha,0,1,63161500,NKAIN3
NM_000682,AP-2alpha,1,0,96781888,ADRA2B
NM_020861,AP-2alpha,0,1,151712677,ZBTB2
NM_020860,AP-2alpha,1,1,26862312,STIM2
NM_018280,AP-2alpha,0,1,46450024,C22orf26
NM_001001928,AP-2alpha,1,0,46546498,PPARA
NM_005036,AP-2alpha,1,0,46546498,PPARA
NM_207327,AP-2alpha,1,1,46646193,C22orf40
NM_003795,AP-2alpha,1,1,108582464,SNX3
NM_001790,AP-2alpha,1,1,137667516,CDC25C
NM_006374,AP-2alpha,1,1,242448034,STK25
NM_001135101,AP-2alpha,1,1,50312282,CRELD2
NM_024324,AP-2alpha,1,1,50312282,CRELD2
NM_018303,AP-2alpha,1,1,693109,EXOC2
NM_006939,AP-2alpha,0,1,50698099,SOS2
NM_001161564,AP-2alpha,0,1,171178197,TNIK
NM_012257,AP-2alpha,0,1,106809459,HBP1
NM_031267,AP-2alpha,1,1,39989958,CDK13
NM_001184891,AP-2alpha,1,1,154955769,FLAD1
NM_021101,AP-2alpha,1,0,190040235,CLDN1
NM_021090,AP-2alpha,0,1,30279157,MTMR3
NM_021100,AP-2alpha,1,1,34287287,NFS1
NM_021035,AP-2alpha,1,1,47894756,ZNFX1
NM_001198851,AP-2alpha,1,1,42800636,FOXJ3
NM_003174,AP-2alpha,1,1,30024730,SVIL
NM_001040260,AP-2alpha,1,1,150999425,DCLK2
NM_000408,AP-2alpha,1,1,157292899,GPD2
NM_006386,AP-2alpha,1,1,38902345,DDX17
NM_003094,AP-2alpha,1,1,203830739,SNRPE
NM_001166017,AP-2alpha,1,1,21750741,SKA3
NM_139283,AP-2alpha,0,1,111021064,PPTC7
NM_001168376,AP-2alpha,1,1,24646249,KIAA0319
NM_001168374,AP-2alpha,1,1,24646383,KIAA0319
NM_001135704,AP-2alpha,2,0,43209966,ACBD4
NM_004520,AP-2alpha,1,1,61601988,KIF2A
NM_001079804,AP-2alpha,1,1,78075354,GAA
NM_001080517,AP-2alpha,1,0,9439402,SETD5
NM_003403,AP-2alpha,1,1,100705101,YY1
NM_001024959,AP-2alpha,1,1,9834178,ARPC4
NM_001198780,AP-2alpha,1,1,9834231,ARPC4
NM_001130099,AP-2alpha,1,0,57831929,KIFC3
NM_014550,AP-2alpha,1,1,37915210,CARD10
NM_014806,AP-2alpha,1,1,35490006,RUSC2
NM_014804,AP-2alpha,0,1,6544247,KIAA0753
NM_014803,AP-2alpha,1,0,97889471,ZNF518A
NM_178313,AP-2alpha,0,1,54683453,SPTBN1
NM_000292,AP-2alpha,1,0,19002480,PHKA2
NM_018082,AP-2alpha,1,1,106751435,POLR3B
NM_017912,AP-2alpha,1,1,89299890,HERC6
NM_017911,AP-2alpha,1,1,45705784,FAM118A
NM_001490,AP-2alpha,1,1,79074067,GCNT1
NM_001170,AP-2alpha,0,1,33402517,AQP7
NM_006821,AP-2alpha,0,1,74035771,ACOT2
NM_001145769,AP-2alpha,1,1,14220172,XPC
NM_004628,AP-2alpha,1,1,14220172,XPC
NM_001618,AP-2alpha,1,1,226595801,PARP1
NM_033083,AP-2alpha,1,1,15469063,EAF1
NM_015684,AP-2alpha,1,1,50779046,ATP5S
NM_001145,AP-2alpha,1,1,21152335,ANG
NM_001144,AP-2alpha,1,1,56459444,AMFR
NM_015199,AP-2alpha,1,0,15901053,ANKRD28
NM_001958,AP-2alpha,0,1,62130505,EEF1A2
NM_002056,AP-2alpha,1,1,69614382,GFPT1
NM_001956,AP-2alpha,1,1,41950344,EDN2
NM_002055,AP-2alpha,1,0,42992914,GFAP
NM_001954,AP-2alpha,1,2,30851860,DDR1
NM_017811,AP-2alpha,1,0,33817181,UBE2R2
NM_001130981,AP-2alpha,1,0,71680752,DYSF
NM_001136009,AP-2alpha,0,1,35606731,FXYD3
NM_001136010,AP-2alpha,0,1,35606731,FXYD3
NM_004104,AP-2alpha,1,1,80056106,FASN
NM_206824,AP-2alpha,1,1,31106276,VKORC1
NM_178862,AP-2alpha,1,1,31574490,STT3B
NM_001173517,AP-2alpha,0,1,135333738,MAP7D3
NM_015141,AP-2alpha,1,1,32148002,GPD1L
NM_001171799,AP-2alpha,1,1,93978372,C8orf83
NM_001171798,AP-2alpha,1,1,93978372,C8orf83
NM_002318,AP-2alpha,2,1,23261722,LOXL2
NM_003092,AP-2alpha,1,1,16710608,SNRPB2
NM_003149,AP-2alpha,1,1,36422096,STAC
NM_000253,AP-2alpha,1,0,100485239,MTTP
NM_001172692,AP-2alpha,1,1,38270230,ZNF573
NM_005808,AP-2alpha,1,0,37903668,CTDSPL
NM_000904,AP-2alpha,0,1,3000066,NQO2
NM_000903,AP-2alpha,1,1,69760533,NQO1
NM_001198624,AP-2alpha,1,1,7461608,TNFSF13
NM_001198623,AP-2alpha,1,1,7461608,TNFSF13
NM_001198622,AP-2alpha,1,1,7461608,TNFSF13
NM_001161527,AP-2alpha,1,0,2757752,TNIP2
NM_033027,AP-2alpha,1,2,39195102,CSRNP1
NM_002623,AP-2alpha,1,1,52824501,PFDN4
NM_001201545,AP-2alpha,2,1,110881944,RBM15
NM_033316,AP-2alpha,1,1,196756687,MFI2
NM_001083617,AP-2alpha,1,1,53627026,RB1CC1
NM_182529,AP-2alpha,1,1,108209897,THAP5
NM_182523,AP-2alpha,1,1,28283123,CMC1
NM_182498,AP-2alpha,1,1,44124014,ZNF428
NM_001114171,AP-2alpha,1,0,45971252,FOSB
NM_144638,AP-2alpha,1,1,44903407,TMEM42
NM_001166462,AP-2alpha,0,1,154033802,MPP1
NM_001380,AP-2alpha,1,0,128594022,DOCK1
NM_006510,AP-2alpha,1,1,28891768,TRIM27
NM_139317,AP-2alpha,3,0,61867275,BIRC7
NM_002419,AP-2alpha,1,1,65381720,MAP3K11
NM_001488,AP-2alpha,1,1,35767311,TADA2A
NM_001098540,AP-2alpha,1,0,84256034,HPSE
NM_005911,AP-2alpha,0,1,85766287,MAT2A
NM_015466,AP-2alpha,1,1,47422490,PTPN23
NM_001102,AP-2alpha,0,1,69446083,ACTN1
NM_001092,AP-2alpha,1,0,1012324,ABR
NM_001101,AP-2alpha,1,1,5570232,ACTB
NM_002230,AP-2alpha,0,1,39942964,JUP
NM_017900,AP-2alpha,1,1,1310818,AURKAIP1
NM_173179,AP-2alpha,1,1,44993064,SLC35C2
NM_016172,AP-2alpha,1,1,138853226,UBAC1
NM_016169,AP-2alpha,1,1,104263718,SUFU
NM_016479,AP-2alpha,1,0,48541661,SHISA5
NM_000094,AP-2alpha,2,2,48632593,COL7A1
NM_001078174,AP-2alpha,1,1,44187241,SLC29A1
NM_001185157,AP-2alpha,1,0,207070787,IL24
NM_003914,AP-2alpha,1,0,37006408,CCNA1
NM_202001,AP-2alpha,1,1,45927177,ERCC1
NM_022903,AP-2alpha,1,2,49203785,CCDC71
NM_001079818,AP-2alpha,1,1,173292313,ITGA6
NM_133487,AP-2alpha,1,1,40987326,RAD51
NM_005897,AP-2alpha,1,1,46216485,IPP
NM_001165928,AP-2alpha,1,1,49507564,DAG1
NM_001177433,AP-2alpha,1,0,110252632,TRPV4
NM_001177431,AP-2alpha,1,0,110252601,TRPV4
NM_001204091,AP-2alpha,1,1,34393902,RPS10
NM_005672,AP-2alpha,2,1,143761873,PSCA
NM_005669,AP-2alpha,1,1,112258031,REEP5
NM_001007540,AP-2alpha,1,0,49837254,CDHR4
NM_152902,AP-2alpha,1,1,168148170,TIPRL
NM_001142501,AP-2alpha,1,1,49967445,MON1A
NM_032355,AP-2alpha,1,1,49967445,MON1A
NM_001202550,AP-2alpha,1,1,170102159,WDR27
NM_018490,AP-2alpha,1,1,27494334,LGR4
NM_001083,AP-2alpha,1,0,120549981,PDE5A
NM_014886,AP-2alpha,1,1,74063102,NSA2
NM_002314,AP-2alpha,0,1,73498106,LIMK1
NM_153246,AP-2alpha,0,1,43968336,C6orf223
NM_153244,AP-2alpha,1,1,15139318,C10orf111
NM_017698,AP-2alpha,1,1,109245862,TMEM164
NM_017640,AP-2alpha,1,1,25279655,LRRC16A
NM_001136218,AP-2alpha,1,1,15480228,TMEM51
NM_001136217,AP-2alpha,0,1,15479027,TMEM51
NM_001136216,AP-2alpha,0,1,15479027,TMEM51
NM_001136215,AP-2alpha,1,0,44398991,ARTN
NM_001163940,AP-2alpha,1,1,51411248,PYGL
NM_002658,AP-2alpha,2,0,75670861,PLAU
NM_002657,AP-2alpha,1,1,30795546,PLAGL2
NM_002656,AP-2alpha,1,1,144329541,PLAGL1
NM_002653,AP-2alpha,0,1,134369964,PITX1
NM_032050,AP-2alpha,1,0,31742249,PATZ1
NM_002346,AP-2alpha,1,1,144099901,LY6E
NM_001193389,AP-2alpha,0,1,1429684,UNKL
NM_003157,AP-2alpha,1,1,52804965,NEK4
NM_001167604,AP-2alpha,1,1,111683311,XPNPEP1
NM_001167595,AP-2alpha,1,1,34008220,AMACR
NM_001040427,AP-2alpha,1,1,1877195,HAGH
NM_207370,AP-2alpha,0,1,6321035,GPR153
NM_207352,AP-2alpha,1,1,187112673,CYP4V2
NM_207351,AP-2alpha,1,1,9994078,PRRT3
NM_207344,AP-2alpha,1,1,56862300,SPRYD4
NM_001042461,AP-2alpha,0,1,7745763,TRAPPC5
NM_001099646,AP-2alpha,2,0,19620043,SLC47A2
NM_004730,AP-2alpha,1,1,137878932,ETF1
NM_001146171,AP-2alpha,1,1,212965169,TATDN3
NM_173511,AP-2alpha,1,1,203499900,FAM117B
NM_178039,AP-2alpha,2,1,1100403,ERC1
NM_152678,AP-2alpha,1,1,57678816,FAM116A
NM_001164732,AP-2alpha,1,1,86564777,REEP1
NM_001164731,AP-2alpha,1,1,86564777,REEP1
NM_001164730,AP-2alpha,1,1,86565206,REEP1
NM_004785,AP-2alpha,1,0,2076887,SLC9A3R2
NM_001173456,AP-2alpha,1,1,19362010,PDHA1
NM_001166449,AP-2alpha,1,0,52864717,ITIH4
NM_001161657,AP-2alpha,1,1,135502452,MYB
NM_004789,AP-2alpha,2,1,126773888,LHX2
NM_145294,AP-2alpha,2,1,699362,WDR90
NM_002660,AP-2alpha,1,1,39766160,PLCG1
NM_002673,AP-2alpha,1,0,48470872,PLXNB1
NM_138734,AP-2alpha,1,0,64410787,NRXN2
NM_178454,AP-2alpha,1,1,111682838,DRAM2
NM_178422,AP-2alpha,1,0,26197744,PAQR7
NM_207578,AP-2alpha,1,1,84543744,PRKACB
NM_005607,AP-2alpha,1,1,142011412,PTK2
NM_174907,AP-2alpha,0,1,73046118,PPP4R2
NM_004961,AP-2alpha,2,0,151143151,GABRE
NM_004960,AP-2alpha,1,1,31191430,FUS
NM_001127183,AP-2alpha,1,1,201983268,CFLAR
NM_003059,AP-2alpha,1,2,131630144,SLC22A4
NM_144652,AP-2alpha,1,0,38243958,LETM2
NM_004096,AP-2alpha,1,1,72163860,EIF4EBP2
NM_004095,AP-2alpha,0,1,37888019,EIF4EBP1
NM_002092,AP-2alpha,1,1,71705627,GRSF1
NM_014630,AP-2alpha,1,0,85291817,ZNF592
NM_014624,AP-2alpha,1,1,153508717,S100A6
NM_019107,AP-2alpha,1,1,4670415,C19orf10
NM_032966,AP-2alpha,1,0,118764100,CXCR5
NM_025076,AP-2alpha,1,1,106810795,UXS1
NM_014279,AP-2alpha,0,1,137967088,OLFM1
NM_182976,AP-2alpha,1,1,90460677,ZNF326
NM_182975,AP-2alpha,1,1,90460677,ZNF326
NM_182969,AP-2alpha,1,1,74660232,XRRA1
NM_182965,AP-2alpha,1,1,74380689,SPHK1
NM_182962,AP-2alpha,1,1,102188193,BIRC3
NM_182960,AP-2alpha,1,1,145214867,PRELID2
NM_017990,AP-2alpha,0,1,70147528,PDPR
NM_024336,AP-2alpha,1,1,54320378,IRX3
NM_024332,AP-2alpha,1,1,154299709,BRCC3
NM_024330,AP-2alpha,1,1,153747767,SLC27A3
NM_024329,AP-2alpha,1,1,15736390,EFHD2
NM_024328,AP-2alpha,2,1,24025197,THTPA
NM_024616,AP-2alpha,1,1,111805181,C3orf52
NM_144977,AP-2alpha,1,1,197744623,DENND1B
NM_145074,AP-2alpha,1,1,74756531,HTRA2
NM_022488,AP-2alpha,1,1,112280485,ATG3
NM_017817,AP-2alpha,1,0,111214071,RAB20
NM_018959,AP-2alpha,1,0,1407583,DAZAP1
NM_019058,AP-2alpha,1,1,74033676,DDIT4
NM_032436,AP-2alpha,1,0,115079964,ZNF828
NM_032435,AP-2alpha,1,1,233463513,KIAA1804
NM_198836,AP-2alpha,1,1,35716059,ACACA
NM_000679,AP-2alpha,1,0,159343739,ADRA1B
NM_207396,AP-2alpha,1,1,6266188,RNF207
NM_207391,AP-2alpha,1,1,33166312,RGS9BP
NM_005863,AP-2alpha,1,1,5488545,NET1
NM_001185073,AP-2alpha,1,1,90032647,CLDN12
NM_001145098,AP-2alpha,1,1,170075472,SKIL
NM_001204288,AP-2alpha,2,1,155162706,MUC1
NM_001204287,AP-2alpha,2,1,155162706,MUC1
NM_032664,AP-2alpha,0,1,33330664,FUT10
NM_001042679,AP-2alpha,1,2,113249678,RHOC
NM_001042680,AP-2alpha,1,1,3557571,C19orf28
NM_001126108,AP-2alpha,2,1,56899118,SLC12A3
NM_012162,AP-2alpha,1,1,145582132,FBXL6
NM_012161,AP-2alpha,2,1,15657035,FBXL5
NM_138287,AP-2alpha,1,1,122283184,DTX3L
NM_033200,AP-2alpha,1,1,50946135,LMF2
NM_022757,AP-2alpha,1,1,123680255,CCDC14
NM_001201429,AP-2alpha,1,1,24407764,CABIN1
NM_000692,AP-2alpha,1,1,38392701,ALDH1B1
NM_000691,AP-2alpha,1,1,19651746,ALDH3A1
NM_000701,AP-2alpha,0,1,116915794,ATP1A1
NM_025112,AP-2alpha,1,1,126194762,ZXDC
NM_001040653,AP-2alpha,1,1,126194762,ZXDC
NM_015268,AP-2alpha,1,0,132136552,DNAJC13
NM_030626,AP-2alpha,1,1,134145613,LRRC27
NM_001326,AP-2alpha,1,1,33183037,CSTF3
NM_001325,AP-2alpha,1,1,100075347,CSTF2
NM_014425,AP-2alpha,1,1,102861510,INVS
NM_000921,AP-2alpha,1,1,20522196,PDE3A
NM_001146032,AP-2alpha,1,1,72251807,FCHO2
NM_006026,AP-2alpha,0,1,129035120,H1FX
NM_015407,AP-2alpha,2,1,52009041,ABHD14A
NM_015416,AP-2alpha,1,1,51442083,LETMD1
NM_002296,AP-2alpha,1,1,225615815,LBR
NM_024315,AP-2alpha,1,1,86849031,C7orf23
NM_001834,AP-2alpha,1,1,175843540,CLTB
NM_001833,AP-2alpha,1,1,36190852,CLTA
NM_001831,AP-2alpha,1,0,27472327,CLU
NM_001830,AP-2alpha,1,1,10124984,CLCN4
NM_001827,AP-2alpha,1,1,91926112,CKS2
NM_001826,AP-2alpha,1,0,154947117,CKS1B
NM_001821,AP-2alpha,1,1,241803701,CHML
NM_001798,AP-2alpha,1,1,56360555,CDK2
NM_001806,AP-2alpha,0,1,33864608,CEBPG
NM_001804,AP-2alpha,1,0,149546343,CDX1
NM_016305,AP-2alpha,1,1,42632297,SS18L2
NM_016304,AP-2alpha,1,1,55489231,RSL24D1
NM_016292,AP-2alpha,1,1,3767598,TRAP1
NM_016290,AP-2alpha,1,1,176433443,UIMC1
NM_016287,AP-2alpha,1,1,21113181,HP1BP3
NM_181500,AP-2alpha,1,1,101459183,CUX1
NM_006298,AP-2alpha,1,1,28109715,ZNF192
NM_006306,AP-2alpha,1,1,53449618,SMC1A
NM_006296,AP-2alpha,1,1,58273818,VRK2
NM_001199241,AP-2alpha,1,0,143635194,KYNU
NM_001204142,AP-2alpha,1,0,47808144,MBD1
NM_001190326,AP-2alpha,1,1,20067754,DGCR8
NM_144653,AP-2alpha,1,1,138987131,NACC2
NM_138627,AP-2alpha,0,1,111878490,BCL2L11
NM_138626,AP-2alpha,0,1,111878490,BCL2L11
NM_138625,AP-2alpha,0,1,111878490,BCL2L11
NM_001199919,AP-2alpha,0,1,83903655,PGM3
NM_001199917,AP-2alpha,0,1,83903655,PGM3
NM_001199899,AP-2alpha,1,0,48173058,PDK2
NM_198156,AP-2alpha,1,1,10183318,VHL
NM_014876,AP-2alpha,1,1,39096459,JOSD1
NM_014866,AP-2alpha,1,0,139377507,SEC16A
NM_057158,AP-2alpha,1,1,29206322,DUSP4
NM_057092,AP-2alpha,1,1,64009587,FKBP2
NM_057091,AP-2alpha,1,0,44398991,ARTN
NM_057090,AP-2alpha,1,0,44398991,ARTN
NM_001202523,AP-2alpha,2,1,30852756,DDR1
NM_058238,AP-2alpha,2,1,46373008,WNT7B
NM_058229,AP-2alpha,1,0,124553446,FBXO32
NM_058197,AP-2alpha,1,1,21974826,CDKN2A
NM_058187,AP-2alpha,1,1,33784751,C21orf63
NM_006506,AP-2alpha,1,0,141205925,RASA2
NM_001178135,AP-2alpha,1,1,7066231,HDHD1
NM_001178136,AP-2alpha,1,1,7066231,HDHD1
NM_001178133,AP-2alpha,1,1,104263718,SUFU
NM_001080113,AP-2alpha,0,1,92041383,C14orf184
NM_001078645,AP-2alpha,1,1,115000361,CDC16
NM_004339,AP-2alpha,1,1,46293818,PTTG1IP
NM_004337,AP-2alpha,1,1,90914095,OSGIN2
NM_004335,AP-2alpha,1,1,17516384,BST2
NM_004333,AP-2alpha,0,1,140624564,BRAF
NM_004332,AP-2alpha,1,1,3118925,BPHL
NM_004329,AP-2alpha,1,0,88516395,BMPR1A
NM_001174121,AP-2alpha,1,1,99496877,ZFYVE27
NM_001134380,AP-2alpha,1,1,17784240,TBC1D5
NM_005231,AP-2alpha,1,2,70244611,CTTN
NM_012418,AP-2alpha,1,1,79495416,FSCN2
NM_012417,AP-2alpha,1,1,65373923,PITPNC1
NM_018169,AP-2alpha,1,1,32112352,C12orf35
NM_018161,AP-2alpha,1,0,71164216,NADSYN1
NM_018158,AP-2alpha,1,1,27886337,SLC4A1AP
NM_018156,AP-2alpha,1,1,12290112,VPS13D
